id,condition,title,buying_mode,price,original_price,sale_amount,sale_type,available_quantity,accepts_mercadopago,use_thumbnail_id,health,Seller_City,Seller_state
MLB3445834951,new,Tênis De Corrida Masculino Mizuno Goya,buy_it_now,197.59,249.99,197.59,promotion,500,True,True,1.0,Jundiaí,São Paulo
MLB3846554609,new,Tênis Olympikus Urbex 2,buy_it_now,129.99,,129.99,standard,5000,True,True,1.0,Jundiaí,São Paulo
MLB4967778428,new,Kit 2 Tênis Masculino Wave Creation 20 Academia Caminhada,buy_it_now,139.91,,139.91,standard,50000,True,True,0.9,Nova Serrana,Minas Gerais
MLB5027268312,new,Tenis Bolha Plus 1 Tn Masculino Adulto Molas Treino Corrida,buy_it_now,108.86,,108.86,standard,500,True,True,0.9,Nova Serrana,Minas Gerais
MLB3589571359,new,Tenis Casual Dia A Dia Estilo Feminino E Masculino Promocao,buy_it_now,49.9,,49.9,standard,500,True,True,0.88,Nova Serrana,Minas Gerais
MLB3802091409,new,Combo 2 Pares De Tênis Para Academia Esportivo Molas Creatio,buy_it_now,149.92,,149.92,standard,50000,True,True,1.0,Nova Serrana,Minas Gerais
MLB3319362935,new,Tênis Olympikus Poseidon Unissex,buy_it_now,129.99,,129.99,standard,500,True,True,0.87,Jundiaí,São Paulo
MLB3281897851,new,Tênis Air Branco Unissex Couro Confortável Envio Imediato,buy_it_now,60.06,63.9,60.06,promotion,500,True,True,0.72,São Paulo Zona Oeste,São Paulo
MLB5176819182,new,Tênis Feminino Puma Suede Xl Academia Caminhada Treino,buy_it_now,99.9,333.0,99.9,promotion,500,True,True,1.0,Nova Serrana,Minas Gerais
MLB5072561832,new,Vestido Beach Tennis Vezzo Esportivo Com Short,buy_it_now,90.0,100.0,90.0,promotion,500,True,True,1.0,Juiz de Fora,Minas Gerais
MLB5013843054,new,Tênis Skechers Max Cushioning Premier Masculino Original,buy_it_now,373.9,749.9,373.9,promotion,1,True,True,0.9,São Paulo Centro,São Paulo
MLB3483779431,new,Tenis Fila Racer Carbon Tri Masculino Triathlon Corrida,buy_it_now,341.94,599.9,341.94,promotion,1,True,True,0.9,Novo Hamburgo,Rio Grande do Sul
MLB3171341245,new,Tênis Feminino Asics Gel Excite 8 ,buy_it_now,234.85,429.9,234.85,promotion,50,True,True,0.91,São Paulo Centro,São Paulo
MLB3861601515,new,Tênis Fila Split Feminino Adulto Confortável - Original,buy_it_now,177.74,224.99,177.74,promotion,1,True,True,0.88,São João da Boa Vista,São Paulo
MLB3871078307,not_specified,Tenis Olympikus Corre 4 Unissex Corrida Caminhada,buy_it_now,499.99,,499.99,standard,1,True,True,0.7,Guarulhos,São Paulo
MLB5155585138,new,Tênis Asics Gel-takumi Verde Escuro E Preto Masculino,buy_it_now,499.99,,499.99,standard,1,True,True,0.9,Jaboatão dos Guararapes,Pernambuco
MLB5142966112,new,Tênis Masculino Branco Básico P/ Esportes Academia Caminhada,buy_it_now,44.99,59.99,44.99,promotion,50000,True,True,0.72,Franca,São Paulo
MLB3402362009,new,Tênis Olympikus Voa 2 Masculino Corrida - Caminhada,buy_it_now,277.67,,277.67,standard,1,True,True,1.0,São Paulo Centro,São Paulo
MLB5067427854,new,Tênis Esportivo Feminino Academia Novo Leve Treino Promoção,buy_it_now,63.12,79.9,63.12,promotion,100,True,True,0.88,Nova Serrana,Minas Gerais
MLB3891314517,new,Tenis Versátil Macio Esportivo Leve Excelente Para Corridas,buy_it_now,78.9,,78.9,standard,500,True,False,0.72,Franca,São Paulo
MLB3386760959,new,Kit Tenis Feminino Academia + Relógio Digital Led + Meia Gp,buy_it_now,113.94,189.9,113.94,promotion,500,True,True,1.0,Nova Serrana,Minas Gerais
MLB3866217399,new,Promoção Tenis Air Tn Plus Premium Bolha Pronta Entrega 24h,buy_it_now,134.95,299.9,134.95,promotion,100,True,True,0.81,Pitangui,Minas Gerais
MLB5133025320,new,Tênis Mj Masculino Estreito Corrida Tecido Borracha,buy_it_now,355.0,,355.0,standard,100,True,True,0.81,São Paulo Zona Oeste,São Paulo
MLB3805302193,new,Tênis Masculino Header Easy Sapatênis Casual Confortável,buy_it_now,39.59,54.99,39.59,promotion,50000,True,True,0.8,Franca,São Paulo
MLB3727891833,new,Tênis Masculino Mizuno Wave Falcon 4 Cor Preto/preto/branco/dourado - Adulto 43 Br,buy_it_now,268.85,379.9,268.85,promotion,1,True,True,,Juiz de Fora,Minas Gerais
MLB5163517662,new,Kit 2 Tênis Masculino Olympik Casual Treino Academia Confort,buy_it_now,149.99,299.99,149.99,promotion,5000,True,True,0.81,Contagem,Minas Gerais
MLB3859528416,new,Tenis Feminino Caminhada Esportivo Ortopédico E Facite,buy_it_now,62.7,119.9,62.7,promotion,1,True,True,0.77,Içara,Santa Catarina
MLB3838215623,new,Tênis Asics Gel Shogun St Masculino Corrida - Caminhada,buy_it_now,339.91,399.9,339.91,promotion,250,True,True,1.0,São Paulo Centro,São Paulo
MLB3859297979,new,Tênis Masculino Racer Comet Tamanhos Grandes Fila Original,buy_it_now,306.85,369.99,306.85,promotion,1,True,True,0.88,Santo André,São Paulo
MLB3736121247,new,"Óculos Esportivo Mormaii Para Beach Tenis, Corrida, Bicicleta, Triatlhon",buy_it_now,244.3,349.0,244.3,promotion,1,True,True,,União da Vitória,Paraná
MLB4746767354,new,Tênis De Corrida Masculino Charged Under Armour *oferta*,buy_it_now,364.99,499.99,364.99,promotion,500,True,True,1.0,Cajamar,São Paulo
MLB3834714741,new,Tênis On Running Cloud X 4 Masculino Preto Corrida Caminhada,buy_it_now,999.0,,999.0,standard,1,True,True,0.81,Cachoeira do Sul,Rio Grande do Sul
MLB3873980141,new,Kit 2 Tênis Original Masculino Para Academia Molas Miiler's,buy_it_now,178.59,379.99,178.59,promotion,500,True,True,0.9,Perdigão,Minas Gerais
MLB3789367111,new,Tênis Corrida Feminino Masculino Sport Relógio Fone Sem Fio,buy_it_now,64.99,,64.99,standard,5000,True,True,0.63,Perdigão,Minas Gerais
MLB5168078668,new,Kit 3 Tênis Masculino Olymp Corrida Promoção,buy_it_now,229.0,,229.0,standard,5000,True,True,1.0,Franca,São Paulo
MLB2706811654,new,Tênis Okley Na Promoção Bravo 2.0 Resistente Confortável,buy_it_now,119.9,,119.9,standard,500,True,True,0.72,Nova Serrana,Minas Gerais
MLB3590186965,new,Tênis De Corrida Under Armour Essential Masculino Original,buy_it_now,214.7,299.9,214.7,promotion,1,True,True,0.88,Londrina,Paraná
MLB3655471554,new,Tênis Esportivo It Shoes Amortecedor Gel Masculino,buy_it_now,104.9,189.9,104.9,promotion,250,True,True,0.77,Nova Serrana,Minas Gerais
MLB3642629470,new,Tênis Masculino Taurus Olympikus *oferta*,buy_it_now,134.99,279.99,134.99,promotion,500,True,True,0.88,Cajamar,São Paulo
MLB2220778095,new,Tênis Kit 2 Pares  Olymp Lançamento Zoo Meg Top Homem Sport#,buy_it_now,143.0,,143.0,standard,500,True,True,0.81,Nova Serrana,Minas Gerais
MLB5137562720,new,Tênis De Corrida Fila Racer T2 Xtreme Masculino Original ,buy_it_now,541.5,812.9,541.5,promotion,1,True,True,0.9,Londrina,Paraná
MLB2054615513,new,Tênis Feminino Adventure Caminhada Academia Trail Trekking,buy_it_now,209.49,,209.49,standard,5000,True,True,0.8,Franca,São Paulo
MLB5161154578,new,Tênis Masculino New Balance Academia Casual Promoção Oferta,buy_it_now,99.99,333.33,99.99,promotion,5000,True,True,0.9,Nova Serrana,Minas Gerais
MLB2165374580,new,Tênis Para Academia Original - Esportivo,buy_it_now,54.15,78.99,54.15,promotion,250,True,True,0.88,Nova Serrana,Minas Gerais
MLB3450766137,new,Tênis Feminino Casual Mantra Slip On Cor Preto Tamanho 35 Olympikus,buy_it_now,129.99,,129.99,standard,100,True,True,,Jundiaí,São Paulo
MLB3848415119,new,Sapatilha Aquática Neoprene Flexível Praia Natação + Relógio,buy_it_now,56.8,78.9,56.8,promotion,50,True,True,0.66,Franca,São Paulo
MLB3335763889,new,Kit 2 Pares De Tênis Feminino Academia Esportivo Casual Neo,buy_it_now,139.9,,139.9,standard,50,True,True,0.88,Nova Serrana,Minas Gerais
MLB3615310781,new,Tênis Feminino Flutua Olympikus Novo,buy_it_now,117.99,168.6,117.99,promotion,200,True,True,0.8,Cajamar,São Paulo
MLB3862366529,new,Tênis Masculino Asics Gel Revelation Original Couro Corrida,buy_it_now,137.96,459.9,137.96,promotion,500,True,True,0.81,,
MLB4110124088,new,Kit 2 Pares Tênis Feminino Corrida Treino Pronta Entrega,buy_it_now,119.5,129.9,119.5,promotion,100,True,True,0.88,Nova Serrana,Minas Gerais
MLB2164971400,new,Tênis Feminino Academia Pra Malhar Corrida Caminhada Levinho,buy_it_now,59.24,78.99,59.24,promotion,100,True,True,0.66,Nova Serrana,Minas Gerais
MLB2892774419,new,Tênis Masculino Mormaii Urban Jogger Branco,buy_it_now,189.89,,189.89,standard,50,True,True,0.81,São Leopoldo,Rio Grande do Sul
MLB5132924132,new,Tênis Masculino Esportivo Sapato Academia Corrida Ortopédico,buy_it_now,71.94,119.9,71.94,promotion,500,True,True,0.9,Franca,São Paulo
MLB1325763967,new,Kit 2 Tênis Academia Caminhada Mais Brinde Relógio Promoçâo,buy_it_now,161.4,169.9,161.4,promotion,5000,True,True,0.81,,
MLB3866192259,new,Promoção Tenis Air Tn Plus Premium Amortecedor Bolha Macio,buy_it_now,131.95,299.9,131.95,promotion,100,True,True,0.81,Pitangui,Minas Gerais
MLB3749803047,new,Kit 11 Camisetas Masculina Dri-leve Para Academia Treino,buy_it_now,275.0,,275.0,standard,500,True,True,1.0,Três Pontas,Minas Gerais
MLB5067325294,new,Tênis On Running Cloudswift Blush Rose,buy_it_now,699.9,,699.9,standard,1,True,True,0.9,São Paulo Zona Norte,São Paulo
MLB3858485399,new,Tênis Olympikus Volta Masculino,buy_it_now,247.0,299.9,247.0,promotion,1,True,True,1.0,Novo Hamburgo,Rio Grande do Sul
MLB4973755406,new,Tênis Masculino Actvitta Casual Esportivo Cadarço,buy_it_now,189.0,,189.0,standard,1,True,True,0.9,Ribeirão Preto,São Paulo
MLB3566169845,new,Tênis Charged Wing Under Armour Masculino/feminino Original,buy_it_now,248.44,339.99,248.44,promotion,200,True,True,0.88,Sorocaba,São Paulo
MLB1925735244,new,Tênis Masculino Casual Leve Utramacio Conforto Ortopédico,buy_it_now,92.72,,92.72,standard,5000,True,True,0.63,Franca,São Paulo
MLB5160296158,new,Tênis Academia Esportivo Corrida Masculino Caminhada Treino,buy_it_now,64.41,74.9,64.41,promotion,250,True,True,0.81,,
MLB3193996557,new,Tênis Feminino Academia Caminhada Casual Promoção Barato,buy_it_now,79.0,,79.0,standard,50000,True,True,0.72,Nova Serrana,Minas Gerais
MLB5010833278,new,Bolsa De Pulso Munhequeira Suor Porta Chave Proteção Corrida Cor Preto,buy_it_now,47.5,64.98,47.5,promotion,1,True,True,,Indaiatuba,São Paulo
MLB3900217389,new,Tênis Masculino Mcs L V Importado Vietnã Rápido Envio,buy_it_now,278.99,299.99,278.99,promotion,500,True,True,0.81,Franca,São Paulo
MLB5011495588,new,Sapatilha Kart Simulador Corrida Sparco K-speed Para Piloto,buy_it_now,584.25,690.0,584.25,promotion,50,True,True,0.81,São Paulo Zona Sul,São Paulo
MLB4632064126,new,Combo 2 Pares Tênis Masculino Esportivo Academia + Relógio,buy_it_now,135.9,,135.9,standard,5000,True,True,0.9,Franca,São Paulo
MLB3284285279,new,Tênis Joma Ace Pro Clay Preto Azul E Limão,buy_it_now,388.78,,388.78,standard,250,True,True,0.8,Ribeirão Pires,São Paulo
MLB2711026229,new,Tênis Olympikus Dynamic Masculino,buy_it_now,167.49,249.99,167.49,promotion,1,True,True,0.88,Foz do Iguaçu,Paraná
MLB4354075860,new,Tenis Feminino E Masculino Casual Old Estilo Off Star Oferta,buy_it_now,62.91,69.9,62.91,promotion,250,True,True,0.77,,Minas Gerais
MLB5097429876,new,Tênis Feminino Casual Carina Bdp Puma Color Black - Adulto 34 Br,buy_it_now,349.0,,349.0,standard,1,True,True,,São Paulo Centro,São Paulo
MLB5075516466,new,Tênis Masculino New Balance 247 Original Couro Envio Rápido,buy_it_now,154.8,516.0,154.8,promotion,500,True,True,0.9,Nova Serrana,Minas Gerais
MLB5075516466,new,Tênis Masculino New Balance 247 Original Couro Envio Rápido,buy_it_now,154.8,516.0,154.8,promotion,500,True,True,0.9,Nova Serrana,Minas Gerais
MLB5118335950,new,Tenis Nb Fresh Foam Arishiv4 Branco/preto/vermelho Claro,buy_it_now,364.8,,364.8,standard,1,True,True,0.9,Belo Horizonte,Minas Gerais
MLB5118335950,new,Tenis Nb Fresh Foam Arishiv4 Branco/preto/vermelho Claro,buy_it_now,364.8,,364.8,standard,1,True,True,0.9,Belo Horizonte,Minas Gerais
MLB5075516466,new,Tênis Masculino New Balance 247 Original Couro Envio Rápido,buy_it_now,154.8,516.0,154.8,promotion,500,True,True,0.9,Nova Serrana,Minas Gerais
MLB5075516466,new,Tênis Masculino New Balance 247 Original Couro Envio Rápido,buy_it_now,154.8,516.0,154.8,promotion,500,True,True,0.9,Nova Serrana,Minas Gerais
MLB5118335950,new,Tenis Nb Fresh Foam Arishiv4 Branco/preto/vermelho Claro,buy_it_now,364.8,,364.8,standard,1,True,True,0.9,Belo Horizonte,Minas Gerais
MLB5118335950,new,Tenis Nb Fresh Foam Arishiv4 Branco/preto/vermelho Claro,buy_it_now,364.8,,364.8,standard,1,True,True,0.9,Belo Horizonte,Minas Gerais
MLB3577769773,new,Oculos Sol Ciclismo Bike Uv 400 Corrida Volei Esportivo     ,buy_it_now,21.9,,21.9,standard,1,True,True,0.85,Guarulhos,São Paulo
MLB4994535348,new,Tênis Mizuno Arrow Masculino,buy_it_now,283.99,399.9,283.99,promotion,500,True,True,0.9,Nova Lima,Minas Gerais
MLB5124855630,new,Kit 2 Tênis Para Academia Feminino Ortopédico Macio Treino,buy_it_now,137.75,199.9,137.75,promotion,5000,True,True,0.9,Franca,São Paulo
MLB3794079505,new,Tênis Para Treino Masculino E Feminino Venum Tamanho 40 Olympikus,buy_it_now,149.0,,149.0,standard,1,True,True,,Itaperuna,Rio de Janeiro
MLB3604401667,new,Kit C/3 Boné Esportivo Unissex Corrida Secagem Rápida,buy_it_now,149.9,,149.9,standard,1,True,True,1.0,São Bernardo do Campo,São Paulo
MLB3880690165,new,Conjunto Completo Dryfit Pratica Espotiva Futevôlei Academia,buy_it_now,71.09,89.99,71.09,promotion,5000,True,True,1.0,Franca,São Paulo
MLB2673267081,new,Tenis Academia Confortavel Dia A Dia Crossfit Lançamento,buy_it_now,64.3,69.9,64.3,promotion,1,True,True,0.77,Franca,São Paulo
MLB3837982885,new,Tênis Hoka Clifton 8 Homem,buy_it_now,989.91,1099.9,989.91,promotion,1,True,True,1.0,Itabira,Minas Gerais
MLB3843692703,new,Tênis Olympikus Volcan 2 Caminhada Treino Corrida Academia,buy_it_now,189.9,,189.9,standard,250,True,True,0.9,Santo André,São Paulo
MLB3904958951,new,Kit Tênis Masculino Sapatenis Casual Jogger Confortável Leve,buy_it_now,109.11,129.9,109.11,promotion,500,True,True,0.81,Franca,São Paulo
MLB4799881844,new,Tenis Para Academia Feminino Para Corrida Tamanho Especial,buy_it_now,70.3,113.11,70.3,promotion,5000,True,True,0.81,Franca,São Paulo
MLB3289033363,new,Tênis Olympikus Flora Feminino,buy_it_now,129.99,,129.99,standard,5000,True,True,0.87,Jundiaí,São Paulo
MLB3944135948,new,Kit 2 Pares Tênis Feminino Casual Academia Original Promoção,buy_it_now,124.9,,124.9,standard,5000,True,True,0.72,Nova Serrana,Minas Gerais
MLB2178784657,new,Tênis Feminino Academia - Kit 3 Tênis Super Confortáveis,buy_it_now,175.65,184.9,175.65,promotion,500,True,True,0.88,Nova Serrana,Minas Gerais
MLB3489716359,new,Tênis Masculino Olympikus Dynamic Esportivo Moderno Original,buy_it_now,248.45,302.99,248.45,promotion,100,True,True,0.9,Cascavel,Paraná
MLB3722206078,new,Kit 3 Tênis Desportivo Solado Trançado Macio Envio Imadiato,buy_it_now,174.7,189.9,174.7,promotion,50000,True,True,0.81,Franca,São Paulo
MLB4980031624,new,Kit 2 Tênis Feminino Esportivo Treino Corrida+ Relógio Meia,buy_it_now,130.72,229.32,130.72,promotion,5000,True,True,0.9,Franca,São Paulo
MLB3822739251,new,Tênis Olympikus Dynamic Color Preto - Adulto 34 Br,buy_it_now,279.99,,279.99,standard,1,True,True,,Toledo,Paraná
MLB3897856519,new,Tenis Feminino Mizuno Wave Creation Corrida Promoção Macio,buy_it_now,127.96,399.9,127.96,promotion,5000,True,True,1.0,Nova Serrana,Minas Gerais
MLB3310895673,new,Tenis Fila Recovery Masculino Running Trainning Corrida,buy_it_now,332.5,350.0,332.5,promotion,100,True,True,0.8,Jaraguá do Sul,Santa Catarina
MLB2845739449,new,Tênis Olympikus Ultraleve 130g Feminino Preto Original,buy_it_now,183.55,255.55,183.55,promotion,1,True,True,0.8,Sorocaba,São Paulo
MLB4799956964,new,Tênis Fila Racer Carbon 2 Unissex Original - Corrida,buy_it_now,824.99,1199.9,824.99,promotion,50,True,True,0.9,Novo Hamburgo,Rio Grande do Sul
MLB3859299849,new,Combo 2 Tênis Feminino Academia Caminhada Corrida Original,buy_it_now,126.9,,126.9,standard,5000,True,True,0.9,Nova Serrana,Minas Gerais
MLB5176263302,new,Tênis Masculino Revelation Gel Academia Corrida Caminhada,buy_it_now,98.99,299.99,98.99,promotion,5000,True,True,0.81,Contagem,Minas Gerais
MLB2732070861,new,Tênis Esportivo Dpizar Olimp Olymp Caminhada Envio 24hrs,buy_it_now,82.65,119.98,82.65,promotion,250,True,True,0.9,São Joaquim da Barra,São Paulo
MLB4811597978,new,Tênis Feminino Casual Esportivo Plaza Neo Original Promoção,buy_it_now,83.02,,83.02,standard,5000,True,True,0.81,Nova Serrana,Minas Gerais
MLB1799150774,new,Tênis Meia Esporte Feminino Super Leve Corrida Conforto Hype,buy_it_now,79.0,,79.0,standard,5000,True,True,0.63,Franca,São Paulo
MLB3822450089,new,Sapatilha Para Kart K-speed Ultraleve Corida Original Sparco,buy_it_now,587.1,720.0,587.1,promotion,50,True,True,0.9,São Paulo Zona Sul,São Paulo
MLB5099067800,new,Kit 2 Tênis Feminino Esportivo Academia Mais Relógio Digital,buy_it_now,129.9,,129.9,standard,1,True,True,0.88,,
MLB3800656973,new,Tênis Esportivo Feminino Academia Running + Fone Sem Fio,buy_it_now,78.21,89.9,78.21,promotion,250,True,True,0.77,Franca,São Paulo
MLB4967783088,new,Kit 3 Pares De Tênis Para Academia Masculino Promoção Full,buy_it_now,219.92,,219.92,standard,5000,True,True,1.0,Nova Serrana,Minas Gerais
MLB3867135525,new,Camiseta Oversized Masculina Premium Gola Alta Trust,buy_it_now,23.99,79.99,23.99,promotion,500,True,True,1.0,Brusque,Santa Catarina
MLB5091355726,new,Óculos Ciclismo Bike Esportista 400uv Absolute Wild Cor Da Armação Preto,buy_it_now,59.0,,59.0,standard,1,True,True,,Porto Alegre,Rio Grande do Sul
MLB3608546793,new,Tênis Feminino Plataforma Use Star Hike Ox Lançamento,buy_it_now,82.51,,82.51,standard,50000,True,True,0.9,Franca,São Paulo
MLB3135472213,new,Kit Tênis Feminino Academia Esportivo Confortável 2 Pares,buy_it_now,119.5,129.9,119.5,promotion,5000,True,True,0.72,Nova Serrana,Minas Gerais
MLB3595303325,new,Tênis Masculino Racer Wings Fila,buy_it_now,296.0,,296.0,standard,1,True,True,,Uberaba,Minas Gerais
MLB2929440488,new,Tênis Para Academia Corrida Macio Caminhar Combo 3 Pares,buy_it_now,174.7,189.9,174.7,promotion,5000,True,True,0.72,Nova Serrana,Minas Gerais
MLB3877075463,new,Tênis Fila Float Maxxi 2 Pro Feminino Original + Nota Fiscal,buy_it_now,683.92,899.9,683.92,promotion,50,True,True,1.0,Vila Velha,Espírito Santo
MLB4495461456,new,Tenis Masculino Esportivo Wave West Boot Confortavel Academi,buy_it_now,78.97,,78.97,standard,5000,True,True,0.63,Uberaba,Minas Gerais
MLB4423668152,new,Tênis Fila Rt-low Color Preto/azul/vermelho - Adulto 38 Br,buy_it_now,339.99,,339.99,standard,1,True,True,,São Paulo Zona Oeste,São Paulo
MLB3865295581,new,Promoção Tenis Air Dn Tn Plus Amortecedor Bolha Corrida,buy_it_now,165.3,349.9,165.3,promotion,1,True,True,0.81,Pitangui,Minas Gerais
MLB3900592513,new,Faixa Elastica Cabelo Testeira Puma Esporte Academia Corrida,buy_it_now,49.9,,49.9,standard,500,True,True,1.0,Santo André,São Paulo
MLB3663777689,new,Tênis Feminino Actvitta Iate Esportivo Slip On By Beira Rio,buy_it_now,71.09,78.99,71.09,promotion,1,True,True,0.81,São Paulo Zona Leste,São Paulo
MLB4993058000,new,Tênis Mizuno Wave Nirvana 9 Academia Caminhada Leve Promoção,buy_it_now,200.93,299.9,200.93,promotion,500,True,True,0.75,Nova Serrana,Minas Gerais
MLB4565679960,new,Tênis Masculino Olympikus Reverso 2 Cor Arenito - Adulto 43 Br,buy_it_now,279.68,304.0,279.68,promotion,1,True,True,,Foz do Iguaçu,Paraná
MLB3813378871,new,Kit 1 Tênis De Corrida Feminino Mizuno Wave Legend 2 E 3 Par,buy_it_now,349.99,,349.99,standard,500,True,True,0.87,Jundiaí,São Paulo
MLB5157552274,new,Tênis Feminino Mizuno Creation 20 Original Academia Garantia,buy_it_now,127.96,399.9,127.96,promotion,5000,True,True,0.9,Nova Serrana,Minas Gerais
MLB3552127153,new,Faixa Tiara Cabeça Unissex Esporte Yoga Volei Tenis Basquete,buy_it_now,15.04,16.99,15.04,promotion,100,True,True,0.88,São Vicente,São Paulo
